[21/Jul/2022:13:55:34 +0000], 192.168.178.25, /call/login/username, ?username=Wesley%20Neef, GET, 1098, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/register, 684, 214, 13, HTTP/1.1
[21/Jul/2022:13:55:53 +0000], 192.168.178.25, /call/login/register, , POST, 685234, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/register, 1264, 227, 0, HTTP/1.1
[21/Jul/2022:13:55:54 +0000], 192.168.178.25, /login, ?register=true&username=Wesley%20Neef, GET, 1647, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/register, 812, 1735, 1, HTTP/1.1
[21/Jul/2022:13:56:01 +0000], 192.168.178.25, /call/login/login, , POST, 553242, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/login?register=true&username=Wesley%20Neef, 1082, 607, 0, HTTP/1.1
[21/Jul/2022:13:56:01 +0000], 192.168.178.25, /home, , GET, 225246, 302, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/login?register=true&username=Wesley%20Neef, 808, 244, 1, HTTP/1.1
[21/Jul/2022:13:56:02 +0000], 192.168.178.25, /login, , GET, 1725, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/login?register=true&username=Wesley%20Neef, 809, 1685, 2, HTTP/1.1
[21/Jul/2022:13:56:53 +0000], 192.168.178.25, -, , -, 57, 408, "-", -, 0, 0, 0, HTTP/1.0
[21/Jul/2022:13:59:32 +0000], 192.168.178.25, /register, , GET, 2575, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/login, 774, 1939, 0, HTTP/1.1
[21/Jul/2022:13:59:38 +0000], 192.168.178.25, /call/login/username, ?username=Tes, GET, 5385, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/register, 673, 215, 0, HTTP/1.1
[21/Jul/2022:13:59:38 +0000], 192.168.178.25, /call/login/username, ?username=Test, GET, 1908, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/register, 675, 213, 1, HTTP/1.1
[21/Jul/2022:13:59:38 +0000], 192.168.178.25, /call/login/username, ?username=Test, GET, 1815, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/register, 675, 213, 2, HTTP/1.1
[21/Jul/2022:13:59:39 +0000], 192.168.178.25, /call/login/username, ?username=Test%20u, GET, 2418, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/register, 679, 214, 3, HTTP/1.1
[21/Jul/2022:13:59:39 +0000], 192.168.178.25, /call/login/username, ?username=Test%20us, GET, 2142, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/register, 680, 214, 4, HTTP/1.1
[21/Jul/2022:13:59:39 +0000], 192.168.178.25, /call/login/username, ?username=Test%20use, GET, 1238, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/register, 681, 214, 5, HTTP/1.1
[21/Jul/2022:13:59:39 +0000], 192.168.178.25, /call/login/username, ?username=Test%20user, GET, 1925, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/register, 682, 214, 6, HTTP/1.1
[21/Jul/2022:13:59:50 +0000], 192.168.178.25, /call/login/register, , POST, 670650, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/register, 1262, 227, 0, HTTP/1.1
[21/Jul/2022:13:59:51 +0000], 192.168.178.25, /login, ?register=true&username=Test%20user, GET, 1208, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/register, 810, 1732, 1, HTTP/1.1
[21/Jul/2022:14:00:01 +0000], 192.168.178.25, /call/login/login, , POST, 544732, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/login?register=true&username=Test%20user, 1078, 607, 0, HTTP/1.1
[21/Jul/2022:14:00:01 +0000], 192.168.178.25, /home, , GET, 227987, 302, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/login?register=true&username=Test%20user, 806, 244, 1, HTTP/1.1
[21/Jul/2022:14:00:01 +0000], 192.168.178.25, /login, , GET, 1219, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/login?register=true&username=Test%20user, 807, 1685, 2, HTTP/1.1
[21/Jul/2022:14:00:53 +0000], 192.168.178.25, -, , -, 10, 408, "-", -, 0, 0, 0, HTTP/1.0
[21/Jul/2022:14:01:46 +0000], 192.168.178.25, /call/login/login, , POST, 2435, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/login, 1043, 278, 0, HTTP/1.1
[21/Jul/2022:14:02:10 +0000], 192.168.178.25, /call/login/login, , POST, 548458, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/login, 1045, 607, 0, HTTP/1.1
[21/Jul/2022:14:02:10 +0000], 192.168.178.25, /home, , GET, 221521, 302, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/login, 771, 244, 1, HTTP/1.1
[21/Jul/2022:14:02:10 +0000], 192.168.178.25, /login, , GET, 1393, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/login, 772, 1685, 2, HTTP/1.1
[21/Jul/2022:14:03:02 +0000], 192.168.178.25, -, , -, 19, 408, "-", -, 0, 0, 0, HTTP/1.0
[21/Jul/2022:14:08:01 +0000], 192.168.178.25, /call/login/login, , POST, 556392, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/login, 1045, 607, 0, HTTP/1.1
[21/Jul/2022:14:08:01 +0000], 192.168.178.25, /home, , GET, 426956, 500, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/login, 771, 343, 0, HTTP/1.1
[21/Jul/2022:14:08:27 +0000], 192.168.178.25, /home, , GET, 417773, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/login, 796, 1490, 0, HTTP/1.1
[21/Jul/2022:14:08:27 +0000], 192.168.178.25, /ressources/css/clever.min.css, ?v=CLEVER_VERSION, GET, 424, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/home, 665, 934, 1, HTTP/1.1
[21/Jul/2022:14:08:27 +0000], 192.168.178.25, /ressources/img/dices-color-l.png, , GET, 218, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/home, 697, 96578, 2, HTTP/1.1
[21/Jul/2022:14:08:27 +0000], 192.168.178.25, /ressources/img/dices-color-r.png, , GET, 202, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/home, 697, 100040, 3, HTTP/1.1
[21/Jul/2022:14:08:27 +0000], 192.168.178.25, /ressources/img/users.svg, , GET, 252, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/home, 688, 682, 0, HTTP/1.1
[21/Jul/2022:14:08:27 +0000], 192.168.178.25, /ressources/img/user.svg, , GET, 367, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/home, 688, 594, 1, HTTP/1.1
[21/Jul/2022:14:08:27 +0000], 192.168.178.25, /ressources/img/settings.svg, , GET, 136, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/home, 691, 1294, 0, HTTP/1.1
[21/Jul/2022:14:08:27 +0000], 192.168.178.25, /ressources/img/smile.svg, , GET, 442, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/home, 689, 669, 4, HTTP/1.1
[21/Jul/2022:14:08:27 +0000], 192.168.178.25, /ressources/img/smile-red.svg, , GET, 270, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/home, 693, 667, 5, HTTP/1.1
[21/Jul/2022:14:08:27 +0000], 192.168.178.25, /ressources/fonts/PermanentMarker.ttf, , GET, 264, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/ressources/css/clever.min.css?v=CLEVER_VERSION, 713, 75039, 6, HTTP/1.1
[21/Jul/2022:14:08:28 +0000], 192.168.178.25, /ressources/img/settings-red.svg, , GET, 284, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/home, 696, 1291, 7, HTTP/1.1
[21/Jul/2022:14:08:28 +0000], 192.168.178.25, /ressources/img/user-red.svg, , GET, 310, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/home, 692, 592, 8, HTTP/1.1
[21/Jul/2022:14:11:47 +0000], 192.168.178.25, /ressources/img/users-red.svg, , GET, 700, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/home, 692, 680, 0, HTTP/1.1
[21/Jul/2022:14:11:48 +0000], 192.168.178.25, /home, , GET, 412674, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/login, 797, 1507, 1, HTTP/1.1
[21/Jul/2022:14:11:48 +0000], 192.168.178.25, /ressources/css/clever.min.css, ?v=1.0, GET, 245, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/home, 654, 934, 2, HTTP/1.1
[21/Jul/2022:14:11:48 +0000], 192.168.178.25, /ressources/js/app.min.js, ?v=1.0, GET, 480, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/home, 725, 1974, 0, HTTP/1.1
[21/Jul/2022:14:13:38 +0000], 192.168.178.25, /home, , GET, 419253, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/login, 796, 1512, 0, HTTP/1.1
[21/Jul/2022:14:13:55 +0000], 192.168.178.25, /home, , GET, 421276, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/login, 796, 1512, 0, HTTP/1.1
[21/Jul/2022:14:14:12 +0000], 192.168.178.25, /phpmyadmin/import.php, , POST, 36813, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", -, 1388, 9142, 0, HTTP/1.1
[21/Jul/2022:14:14:12 +0000], 192.168.178.25, /phpmyadmin/index.php, ?ajax_request=1&recent_table=1&no_debug=true&_nocache=1658412850689226947&token=57644b462c3d69524f422f5a486f2b5c, GET, 7824, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", -, 1177, 2897, 1, HTTP/1.1
[21/Jul/2022:14:14:15 +0000], 192.168.178.25, /phpmyadmin/sql.php, ?server=1&db=clever&table=persistent_login&pos=0&ajax_request=true&ajax_page_request=true&_nocache=1658412853634687307&token=57644b462c3d69524f422f5a486f2b5c, GET, 46604, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", -, 1202, 8305, 2, HTTP/1.1
[21/Jul/2022:14:14:15 +0000], 192.168.178.25, /phpmyadmin/index.php, ?ajax_request=1&recent_table=1&no_debug=true&_nocache=165841285372658400&token=57644b462c3d69524f422f5a486f2b5c, GET, 8357, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", -, 1179, 2907, 3, HTTP/1.1
[21/Jul/2022:14:15:36 +0000], 192.168.178.25, /home, , GET, 417816, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/login, 796, 1546, 0, HTTP/1.1
[21/Jul/2022:14:16:04 +0000], 192.168.178.25, /settings, , GET, 410708, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/home, 773, 2518, 0, HTTP/1.1
[21/Jul/2022:14:16:04 +0000], 192.168.178.25, /ressources/img/key.svg, , GET, 192, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/settings, 691, 632, 1, HTTP/1.1
[21/Jul/2022:14:16:04 +0000], 192.168.178.25, /ressources/img/arrow-left.svg, , GET, 407, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/settings, 697, 594, 0, HTTP/1.1
[21/Jul/2022:14:16:05 +0000], 192.168.178.25, /ressources/img/arrow-right.svg, , GET, 277, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/settings, 699, 595, 1, HTTP/1.1
[21/Jul/2022:14:16:05 +0000], 192.168.178.25, /ressources/img/log-out.svg, , GET, 195, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/settings, 695, 648, 2, HTTP/1.1
[21/Jul/2022:14:16:06 +0000], 192.168.178.25, /call/login/logout.php, , GET, 402443, 404, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/settings, 663, 338, 2, HTTP/1.1
[21/Jul/2022:14:16:09 +0000], 192.168.178.25, /call/login/logout.php, , GET, 415890, 404, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/settings, 663, 338, 1, HTTP/1.1
[21/Jul/2022:14:16:10 +0000], 192.168.178.25, /home, , GET, 413296, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/settings, 773, 1546, 0, HTTP/1.1
[21/Jul/2022:14:16:14 +0000], 192.168.178.25, /login, , GET, 411005, 302, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", -, 734, 401, 1, HTTP/1.1
[21/Jul/2022:14:16:15 +0000], 192.168.178.25, /home, , GET, 424287, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", -, 733, 1545, 2, HTTP/1.1
[21/Jul/2022:14:16:24 +0000], 192.168.178.25, /home, , GET, 847, 302, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", -, 494, 245, 0, HTTP/1.1
[21/Jul/2022:14:16:24 +0000], 192.168.178.25, /login, , GET, 1210, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", -, 496, 1771, 1, HTTP/1.1
[21/Jul/2022:14:16:33 +0000], 192.168.178.25, /call/login/login, , POST, 548668, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/login, 798, 607, 0, HTTP/1.1
[21/Jul/2022:14:16:34 +0000], 192.168.178.25, /home, , GET, 426120, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/login, 733, 1545, 1, HTTP/1.1
[21/Jul/2022:14:17:25 +0000], 192.168.178.25, -, , -, 11, 408, "-", -, 0, 0, 0, HTTP/1.0
[21/Jul/2022:14:18:05 +0000], 192.168.178.25, /home, , GET, 425440, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/login, 758, 1549, 0, HTTP/1.1
[21/Jul/2022:14:18:56 +0000], 192.168.178.25, -, , -, 18, 408, "-", -, 0, 0, 0, HTTP/1.0
[21/Jul/2022:14:19:46 +0000], 192.168.178.25, /home, , GET, 421953, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", http://192.168.178.46/login, 758, 1549, 0, HTTP/1.1
[21/Jul/2022:14:19:52 +0000], 192.168.178.25, /phpmyadmin/import.php, , POST, 34015, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", -, 1339, 6748, 0, HTTP/1.1
[21/Jul/2022:14:19:52 +0000], 192.168.178.25, /phpmyadmin/index.php, ?ajax_request=1&recent_table=1&no_debug=true&_nocache=16584131905911539&token=57644b462c3d69524f422f5a486f2b5c, GET, 7863, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", -, 1124, 2911, 1, HTTP/1.1
[21/Jul/2022:14:19:57 +0000], 192.168.178.25, /phpmyadmin/sql.php, , POST, 25551, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", -, 1350, 5452, 2, HTTP/1.1
[21/Jul/2022:14:20:02 +0000], 192.168.178.25, /phpmyadmin/sql.php, ?server=1&db=clever&table=user&pos=0&ajax_request=true&ajax_page_request=true&_nocache=1658413200582515221&token=57644b462c3d69524f422f5a486f2b5c, GET, 51881, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", -, 1171, 11374, 0, HTTP/1.1
[21/Jul/2022:14:20:02 +0000], 192.168.178.25, /phpmyadmin/index.php, ?ajax_request=1&recent_table=1&no_debug=true&_nocache=1658413200682345211&token=57644b462c3d69524f422f5a486f2b5c, GET, 7791, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", -, 1123, 2919, 1, HTTP/1.1
[21/Jul/2022:14:20:03 +0000], 192.168.178.25, /phpmyadmin/sql.php, ?server=1&db=clever&table=persistent_login&pos=0&ajax_request=true&ajax_page_request=true&_nocache=1658413201838593335&token=57644b462c3d69524f422f5a486f2b5c, GET, 42258, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", -, 1186, 8943, 2, HTTP/1.1
[21/Jul/2022:14:20:03 +0000], 192.168.178.25, /phpmyadmin/index.php, ?ajax_request=1&recent_table=1&no_debug=true&_nocache=1658413201923235244&token=57644b462c3d69524f422f5a486f2b5c, GET, 8423, 200, "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36", -, 1141, 2902, 3, HTTP/1.1
